2000,840.727000
2000,588.839000
2000,812.219000
2000,823.577000
2000,1147.650000
2000,533.153000
2000,726.614000
2000,1010.518000
2000,930.108000
2000,587.487000
2000,621.710000
2000,747.265000
2000,657.921000
2000,1137.807000
2000,850.456000
2000,236.271000
2000,654.918000
2000,803.488000
2000,581.163000
2000,437.769000
2000,539.457000
2000,458.302000
2000,809.532000
2000,500.076000
2000,573.323000
2000,492.476000
2000,706.309000
2000,478.650000
2000,689.638000
2000,682.187000
2000,450.067000
2000,505.733000
2000,454.537000
2000,690.003000
2000,487.873000
2000,612.875000
2000,591.976000
2000,591.034000
2000,564.816000
2000,543.574000
2000,567.532000
2000,1017.605000
2000,717.705000
2000,519.143000
2000,452.081000
2000,464.964000
2000,857.395000
2000,801.217000
2000,552.736000
2000,709.628000
2000,550.873000
2000,517.085000
2000,632.150000
2000,547.473000
2000,762.906000
2000,502.459000
2000,598.546000
2000,819.694000
2000,521.621000
2000,786.839000
2000,798.686000
2000,464.695000
2000,532.232000
2000,827.167000
2000,714.814000
2000,734.994000
2000,873.939000
2000,711.519000
2000,540.345000
2000,640.961000
2000,690.972000
2000,756.627000
2000,509.584000
2000,793.568000
2000,446.413000
2000,714.363000
2000,462.805000
2000,433.914000
2000,502.917000
2000,488.777000
2000,462.934000
2000,647.524000
2000,648.852000
2000,875.390000
2000,467.515000
2000,601.822000
2000,673.338000
2000,664.199000
2000,868.021000
2000,461.433000
2000,673.254000
2000,978.437000
2000,529.399000
2000,771.502000
2000,592.050000
2000,807.244000
2000,622.755000
2000,500.480000
2000,612.449000
2000,541.138000
5000,728.576000
5000,637.752000
5000,1072.218000
5000,567.716000
5000,565.200000
5000,882.863000
5000,610.993000
5000,1043.173000
5000,648.462000
5000,668.687000
5000,727.878000
5000,477.507000
5000,844.972000
5000,557.670000
5000,580.604000
5000,898.872000
5000,662.388000
5000,228.492000
5000,697.561000
5000,580.681000
5000,576.474000
5000,803.882000
5000,645.604000
5000,612.989000
5000,573.651000
5000,490.231000
5000,679.314000
5000,606.369000
5000,530.002000
5000,767.724000
5000,514.141000
5000,649.879000
5000,632.113000
5000,835.302000
5000,649.618000
5000,726.824000
5000,665.578000
5000,784.261000
5000,556.951000
5000,528.286000
5000,659.681000
5000,593.088000
5000,662.914000
5000,572.739000
5000,601.867000
5000,743.898000
5000,613.435000
5000,507.775000
5000,661.296000
5000,514.786000
5000,500.345000
5000,676.447000
5000,831.774000
5000,803.011000
5000,455.312000
5000,590.397000
5000,1030.910000
5000,830.324000
5000,750.778000
5000,449.327000
5000,543.771000
5000,753.190000
5000,524.308000
5000,583.326000
5000,516.039000
5000,513.556000
5000,506.870000
5000,483.440000
5000,729.145000
5000,613.658000
5000,557.872000
5000,534.820000
5000,734.560000
5000,655.837000
5000,590.901000
5000,512.445000
5000,759.390000
5000,519.338000
5000,743.124000
5000,681.792000
5000,542.456000
5000,867.587000
5000,704.028000
5000,627.456000
5000,1051.985000
5000,544.540000
5000,607.139000
5000,1081.980000
5000,588.113000
5000,527.749000
5000,552.707000
5000,821.070000
5000,596.455000
5000,755.044000
5000,682.668000
5000,575.296000
5000,650.349000
5000,818.654000
5000,528.434000
5000,998.280000
1000,685.204000
1000,532.149000
1000,659.602000
1000,676.265000
1000,557.705000
1000,531.313000
1000,604.132000
1000,584.977000
1000,658.518000
1000,998.114000
1000,803.493000
1000,488.238000
1000,655.137000
1000,587.971000
1000,587.600000
1000,670.048000
1000,469.992000
1000,409.768000
1000,533.472000
1000,516.547000
1000,606.202000
1000,688.620000
1000,635.643000
1000,548.239000
1000,647.290000
1000,523.197000
1000,534.057000
1000,521.854000
1000,543.864000
1000,685.552000
1000,560.371000
1000,519.504000
1000,679.961000
1000,803.599000
1000,636.109000
1000,524.190000
1000,864.350000
1000,624.795000
1000,540.508000
1000,606.915000
1000,571.219000
1000,632.074000
1000,606.809000
1000,647.580000
1000,809.994000
1000,819.046000
1000,225.666000
1000,615.565000
1000,1012.245000
1000,802.725000
1000,550.319000
1000,584.559000
1000,615.542000
1000,524.780000
1000,656.159000
1000,637.292000
1000,524.098000
1000,585.318000
1000,607.166000
1000,694.665000
1000,571.127000
1000,522.211000
1000,475.045000
1000,584.935000
1000,1050.210000
1000,647.751000
1000,721.458000
1000,739.720000
1000,586.721000
1000,782.095000
1000,574.702000
1000,635.314000
1000,645.951000
1000,512.942000
1000,739.769000
1000,669.181000
1000,705.752000
1000,767.576000
1000,562.329000
1000,631.021000
1000,816.324000
1000,418.218000
1000,507.581000
1000,695.969000
1000,649.529000
1000,589.286000
1000,550.643000
1000,701.744000
1000,556.514000
1000,628.099000
1000,931.184000
1000,492.409000
1000,572.146000
1000,560.735000
1000,604.452000
1000,657.911000
1000,525.231000
1000,644.141000
1000,580.968000
1000,647.484000
10000,764.698000
10000,656.982000
10000,607.703000
10000,589.455000
10000,658.224000
10000,606.927000
10000,566.856000
10000,481.396000
10000,778.231000
10000,610.797000
10000,548.555000
10000,699.666000
10000,620.191000
10000,589.501000
10000,765.030000
10000,690.670000
10000,581.832000
10000,503.025000
10000,781.551000
10000,637.689000
10000,569.412000
10000,528.445000
10000,658.545000
10000,604.243000
10000,748.533000
10000,515.658000
10000,797.993000
10000,574.824000
10000,489.408000
10000,709.291000
10000,928.299000
10000,598.827000
10000,673.697000
10000,681.928000
10000,746.131000
10000,699.936000
10000,546.022000
10000,733.749000
10000,594.628000
10000,699.180000
10000,601.596000
10000,642.292000
10000,651.414000
10000,658.130000
10000,532.650000
10000,691.795000
10000,555.284000
10000,577.362000
10000,585.323000
10000,590.224000
10000,545.931000
10000,755.689000
10000,742.022000
10000,454.094000
10000,514.317000
10000,695.000000
10000,595.656000
10000,715.802000
10000,797.608000
10000,505.045000
10000,681.913000
10000,501.116000
10000,726.633000
10000,705.368000
10000,637.636000
10000,690.114000
10000,603.561000
10000,579.365000
10000,677.292000
10000,533.775000
10000,537.730000
10000,801.160000
10000,530.544000
10000,571.216000
10000,646.136000
10000,565.670000
10000,648.860000
10000,485.616000
10000,520.634000
10000,507.613000
10000,686.607000
10000,660.499000
10000,532.785000
10000,698.553000
10000,692.148000
10000,441.755000
10000,943.517000
10000,505.284000
10000,1127.545000
10000,583.866000
10000,528.685000
10000,901.931000
10000,598.720000
10000,860.769000
10000,812.046000
10000,512.605000
10000,593.233000
10000,654.802000
10000,647.221000
10000,746.344000
